date,centre_name,commodity_name,price
2001-08-12,MUMBAI,Tomato,30
2001-08-12,KOLKATA,Tomato,35
2001-08-13,DELHI,Tomato,40
2001-08-13,MUMBAI,Tomato,34
2001-08-13,KOLKATA,Tomato,40
2001-08-14,DELHI,Tomato,65
2001-08-14,MUMBAI,Tomato,67
2001-08-14,KOLKATA,Tomato,70
2001-09-09,DELHI,Tomato,22
2001-09-09,MUMBAI,Tomato,20
2001-09-10,DELHI,Tomato,31
2001-09-11,DELHI,Tomato,21
2001-09-11,MUMBAI,Tomato,14
2001-09-11,KOLKATA,Tomato,24
2001-09-14,DELHI,Tomato,61
2001-09-14,MUMBAI,Tomato,57
2001-09-14,KOLKATA,Tomato,55
2001-10-08,DELHI,Tomato,28
2001-10-09,DELHI,Tomato,20
2001-10-09,MUMBAI,Tomato,20
2001-10-10,DELHI,Tomato,33
2001-10-12,DELHI,Tomato,20
2001-10-12,MUMBAI,Tomato,16
2001-10-12,KOLKATA,Tomato,30
2001-10-13,DELHI,Tomato,40
2001-10-13,MUMBAI,Tomato,37
2001-10-13,KOLKATA,Tomato,36
2001-11-10,DELHI,Tomato,18
2001-11-11,DELHI,Tomato,37
2001-11-11,MUMBAI,Tomato,40
2001-11-11,KOLKATA,Tomato,32
2001-11-12,MUMBAI,Tomato,10
2001-11-12,KOLKATA,Tomato,30
2001-11-13,DELHI,Tomato,45
2001-11-13,MUMBAI,Tomato,39
2001-11-13,KOLKATA,Tomato,40
2001-12-08,DELHI,Tomato,34
2001-12-08,MUMBAI,Tomato,26
2001-12-09,DELHI,Tomato,41
2001-12-09,MUMBAI,Tomato,13
2001-12-10,DELHI,Tomato,12
2001-12-11,DELHI,Tomato,13
2001-12-14,DELHI,Tomato,21
2001-12-14,MUMBAI,Tomato,24
2001-12-14,KOLKATA,Tomato,28
2002-01-09,DELHI,Tomato,34
2002-01-09,MUMBAI,Tomato,26
2002-01-12,DELHI,Tomato,17
2002-01-12,MUMBAI,Tomato,16
2002-01-12,KOLKATA,Tomato,16
2002-01-13,DELHI,Tomato,14
2002-01-13,MUMBAI,Tomato,17
2002-01-13,KOLKATA,Tomato,16
2002-01-14,DELHI,Tomato,30
2002-01-14,MUMBAI,Tomato,19
2002-01-14,KOLKATA,Tomato,25
2002-01-15,DELHI,Tomato,37
2002-01-15,MUMBAI,Tomato,25
2002-01-15,KOLKATA,Tomato,24
2002-02-09,DELHI,Tomato,34
2002-02-09,MUMBAI,Tomato,26
2002-02-10,DELHI,Tomato,19
2002-02-11,DELHI,Tomato,19
2002-02-12,DELHI,Tomato,16
2002-02-12,MUMBAI,Tomato,15
2002-02-12,KOLKATA,Tomato,10
2002-02-15,DELHI,Tomato,37
2002-02-15,MUMBAI,Tomato,28
2002-02-15,KOLKATA,Tomato,15
2002-03-09,DELHI,Tomato,34
2002-03-09,MUMBAI,Tomato,26
2002-03-10,DELHI,Tomato,16
2002-03-10,MUMBAI,Tomato,16
2002-03-12,DELHI,Tomato,17
2002-03-12,MUMBAI,Tomato,17
2002-03-12,KOLKATA,Tomato,10
2002-03-15,DELHI,Tomato,32
2002-03-15,MUMBAI,Tomato,29
2002-03-15,KOLKATA,Tomato,12
2002-04-09,DELHI,Tomato,10
2002-04-09,MUMBAI,Tomato,9
2002-04-12,DELHI,Tomato,27
2002-04-12,MUMBAI,Tomato,24
2002-04-12,KOLKATA,Tomato,10
2002-04-13,DELHI,Tomato,20
2002-04-13,MUMBAI,Tomato,18
2002-04-13,KOLKATA,Tomato,12
2002-04-14,DELHI,Tomato,22
2002-04-14,MUMBAI,Tomato,22
2002-04-14,KOLKATA,Tomato,14
2002-05-11,DELHI,Tomato,17
2002-05-11,MUMBAI,Tomato,16
2002-05-11,KOLKATA,Tomato,10
2002-05-12,DELHI,Tomato,20
2002-05-12,MUMBAI,Tomato,24
2002-05-12,KOLKATA,Tomato,16
2002-05-13,DELHI,Tomato,25
2002-05-13,MUMBAI,Tomato,14
2002-05-13,KOLKATA,Tomato,10
2002-05-14,DELHI,Tomato,22
2002-05-14,MUMBAI,Tomato,23
2002-06-09,DELHI,Tomato,11
2002-06-09,MUMBAI,Tomato,15
2002-06-10,DELHI,Tomato,15
2002-06-11,DELHI,Tomato,9
2002-06-11,MUMBAI,Tomato,17
2002-06-11,KOLKATA,Tomato,16
2002-06-14,DELHI,Tomato,16
2002-06-14,MUMBAI,Tomato,25
2002-06-14,KOLKATA,Tomato,24
2002-07-09,DELHI,Tomato,22
2002-07-09,MUMBAI,Tomato,20
2002-07-10,DELHI,Tomato,25
2002-07-12,DELHI,Tomato,19
2002-07-12,MUMBAI,Tomato,22
2002-07-12,KOLKATA,Tomato,30
2002-07-13,DELHI,Tomato,54
2002-07-13,MUMBAI,Tomato,60
2002-07-13,KOLKATA,Tomato,60
2002-07-14,DELHI,Tomato,19
2002-07-14,MUMBAI,Tomato,21
2002-07-14,KOLKATA,Tomato,30
2002-08-10,DELHI,Tomato,36
2002-08-11,DELHI,Tomato,19
2002-08-11,MUMBAI,Tomato,18
2002-08-11,KOLKATA,Tomato,24
2002-08-12,DELHI,Tomato,30
2002-08-12,MUMBAI,Tomato,30
2002-08-12,KOLKATA,Tomato,35
2002-08-13,DELHI,Tomato,40
2002-08-13,MUMBAI,Tomato,34
2002-08-13,KOLKATA,Tomato,40
2002-09-09,DELHI,Tomato,22
2002-09-09,MUMBAI,Tomato,20
2002-09-11,DELHI,Tomato,22
2002-09-11,MUMBAI,Tomato,14
2002-09-11,KOLKATA,Tomato,24
2002-09-13,DELHI,Tomato,37
2002-09-13,MUMBAI,Tomato,30
2002-09-13,KOLKATA,Tomato,28
2002-09-14,DELHI,Tomato,55
2002-09-14,MUMBAI,Tomato,57
2002-09-14,KOLKATA,Tomato,55
2002-11-10,DELHI,Tomato,19
2002-11-11,DELHI,Tomato,37
2002-11-11,MUMBAI,Tomato,36
2002-11-11,KOLKATA,Tomato,32
2002-11-12,DELHI,Tomato,20
2002-11-12,MUMBAI,Tomato,10
2002-11-12,KOLKATA,Tomato,28
2002-12-08,DELHI,Tomato,34
2002-12-08,MUMBAI,Tomato,26
2002-12-09,DELHI,Tomato,41
2002-12-09,MUMBAI,Tomato,13
2002-12-10,DELHI,Tomato,12
2002-12-11,DELHI,Tomato,13
2002-12-11,MUMBAI,Tomato,21
2002-12-11,KOLKATA,Tomato,25
2002-12-13,DELHI,Tomato,51
2002-12-13,KOLKATA,Tomato,50
2002-12-14,DELHI,Tomato,21
2002-12-14,MUMBAI,Tomato,24
2002-12-14,KOLKATA,Tomato,28
2003-01-11,DELHI,Tomato,33
2003-01-12,DELHI,Tomato,17
2003-01-12,MUMBAI,Tomato,18
2003-01-12,KOLKATA,Tomato,15
2003-01-13,DELHI,Tomato,13
2003-01-13,MUMBAI,Tomato,17
2003-01-13,KOLKATA,Tomato,16
2003-01-14,DELHI,Tomato,30
2003-01-14,MUMBAI,Tomato,21
2003-01-14,KOLKATA,Tomato,25
2003-02-09,DELHI,Tomato,34
2003-02-09,MUMBAI,Tomato,26
2003-02-10,DELHI,Tomato,19
2003-02-11,DELHI,Tomato,18
2003-02-12,DELHI,Tomato,15
2003-02-12,MUMBAI,Tomato,15
2003-02-12,KOLKATA,Tomato,10
2003-02-14,DELHI,Tomato,22
2003-02-14,MUMBAI,Tomato,19
2003-02-14,KOLKATA,Tomato,16
2003-02-15,DELHI,Tomato,37
2003-02-15,MUMBAI,Tomato,28
2003-02-15,KOLKATA,Tomato,15
2003-03-09,DELHI,Tomato,34
2003-03-09,MUMBAI,Tomato,26
2003-03-10,DELHI,Tomato,16
2003-03-10,MUMBAI,Tomato,16
2003-03-11,DELHI,Tomato,15
2003-03-14,DELHI,Tomato,20
2003-03-14,MUMBAI,Tomato,21
2003-03-14,KOLKATA,Tomato,8
2003-03-15,DELHI,Tomato,31
2003-03-15,MUMBAI,Tomato,30
2003-03-15,KOLKATA,Tomato,12
2003-04-12,DELHI,Tomato,29
2003-04-12,MUMBAI,Tomato,24
2003-04-12,KOLKATA,Tomato,10
2003-04-13,DELHI,Tomato,20
2003-04-13,MUMBAI,Tomato,18
2003-04-13,KOLKATA,Tomato,12
2003-04-14,DELHI,Tomato,22
2003-04-14,MUMBAI,Tomato,22
2003-04-14,KOLKATA,Tomato,14
2003-05-10,DELHI,Tomato,14
2003-05-11,DELHI,Tomato,14
2003-05-11,MUMBAI,Tomato,16
2003-05-11,KOLKATA,Tomato,10
2003-05-12,DELHI,Tomato,21
2003-05-12,MUMBAI,Tomato,24
2003-05-12,KOLKATA,Tomato,16
2003-05-13,DELHI,Tomato,25
2003-05-13,MUMBAI,Tomato,14
2003-05-13,KOLKATA,Tomato,10
2003-06-09,DELHI,Tomato,11
2003-06-09,MUMBAI,Tomato,15
2003-06-10,DELHI,Tomato,17
2003-06-11,DELHI,Tomato,9
2003-06-11,MUMBAI,Tomato,17
2003-06-11,KOLKATA,Tomato,18
2003-06-13,DELHI,Tomato,20
2003-06-13,MUMBAI,Tomato,40
2003-06-13,KOLKATA,Tomato,36
2003-06-14,DELHI,Tomato,16
2003-06-14,MUMBAI,Tomato,25
2003-06-14,KOLKATA,Tomato,25
2003-07-09,DELHI,Tomato,24
2003-07-09,MUMBAI,Tomato,20
2003-07-12,DELHI,Tomato,21
2003-07-12,MUMBAI,Tomato,22
2003-07-12,KOLKATA,Tomato,30
2003-07-13,DELHI,Tomato,63
2003-07-13,MUMBAI,Tomato,55
2003-07-13,KOLKATA,Tomato,60
2003-07-14,DELHI,Tomato,19
2003-07-14,MUMBAI,Tomato,23
2003-07-14,KOLKATA,Tomato,30
2003-08-09,DELHI,Tomato,28
2003-08-09,MUMBAI,Tomato,20
2003-08-10,DELHI,Tomato,34
2003-08-11,DELHI,Tomato,19
2003-08-11,MUMBAI,Tomato,17
2003-08-11,KOLKATA,Tomato,24
2003-08-12,DELHI,Tomato,32
2003-08-12,MUMBAI,Tomato,30
2003-08-12,KOLKATA,Tomato,35
2003-09-09,DELHI,Tomato,22
2003-09-09,MUMBAI,Tomato,20
2003-09-10,DELHI,Tomato,31
2003-09-12,DELHI,Tomato,26
2003-09-12,MUMBAI,Tomato,21
2003-09-12,KOLKATA,Tomato,30
2003-09-13,DELHI,Tomato,36
2003-09-13,MUMBAI,Tomato,30
2003-09-13,KOLKATA,Tomato,28
2003-09-14,DELHI,Tomato,51
2003-09-14,MUMBAI,Tomato,51
2003-09-14,KOLKATA,Tomato,55
2003-10-08,DELHI,Tomato,28
2003-10-11,DELHI,Tomato,26
2003-10-11,MUMBAI,Tomato,18
2003-10-11,KOLKATA,Tomato,28
2003-10-12,DELHI,Tomato,20
2003-10-12,MUMBAI,Tomato,17
2003-10-12,KOLKATA,Tomato,30
2003-10-13,DELHI,Tomato,40
2003-10-13,MUMBAI,Tomato,37
2003-10-13,KOLKATA,Tomato,36
2003-11-08,DELHI,Tomato,36
2003-11-08,MUMBAI,Tomato,22
2003-11-09,DELHI,Tomato,15
2003-11-09,MUMBAI,Tomato,11
2003-11-10,DELHI,Tomato,19
2003-11-11,DELHI,Tomato,37
2003-11-11,MUMBAI,Tomato,36
2003-11-11,KOLKATA,Tomato,32
2003-11-14,DELHI,Tomato,26
2003-11-14,MUMBAI,Tomato,25
2003-11-14,KOLKATA,Tomato,28
2003-12-08,DELHI,Tomato,34
2003-12-08,MUMBAI,Tomato,26
2003-12-09,DELHI,Tomato,41
2003-12-09,MUMBAI,Tomato,13
2003-12-10,DELHI,Tomato,12
2003-12-12,DELHI,Tomato,18
2003-12-12,MUMBAI,Tomato,16
2003-12-12,KOLKATA,Tomato,22
2003-12-13,DELHI,Tomato,47
2003-12-13,MUMBAI,Tomato,38
2003-12-13,KOLKATA,Tomato,50
2003-12-14,DELHI,Tomato,21
2003-12-14,MUMBAI,Tomato,24
2003-12-14,KOLKATA,Tomato,28
2004-01-10,DELHI,Tomato,13
2004-01-11,DELHI,Tomato,33
2004-01-12,DELHI,Tomato,17
2004-01-12,MUMBAI,Tomato,18
2004-01-13,DELHI,Tomato,14
2004-01-13,MUMBAI,Tomato,17
2004-01-13,KOLKATA,Tomato,16
2004-02-09,DELHI,Tomato,34
2004-02-09,MUMBAI,Tomato,26
2004-02-10,DELHI,Tomato,19
2004-02-11,DELHI,Tomato,18
2004-02-13,DELHI,Tomato,14
2004-02-13,MUMBAI,Tomato,16
2004-02-13,KOLKATA,Tomato,14
2004-02-14,DELHI,Tomato,22
2004-02-14,MUMBAI,Tomato,23
2004-02-15,DELHI,Tomato,37
2004-02-15,MUMBAI,Tomato,28
2004-02-15,KOLKATA,Tomato,14
2004-03-09,DELHI,Tomato,34
2004-03-09,MUMBAI,Tomato,26
2004-03-10,DELHI,Tomato,17
2004-03-10,MUMBAI,Tomato,13
2004-03-11,DELHI,Tomato,15
2004-03-13,DELHI,Tomato,20
2004-03-13,MUMBAI,Tomato,16
2004-03-13,KOLKATA,Tomato,12
2004-03-14,DELHI,Tomato,20
2004-03-14,MUMBAI,Tomato,21
2004-03-14,KOLKATA,Tomato,8
2004-03-15,DELHI,Tomato,31
2004-03-15,MUMBAI,Tomato,30
2004-03-15,KOLKATA,Tomato,12
2004-04-11,DELHI,Tomato,19
2004-04-11,KOLKATA,Tomato,8
2004-04-12,DELHI,Tomato,37
2004-04-12,MUMBAI,Tomato,24
2004-04-13,DELHI,Tomato,19
2004-04-13,MUMBAI,Tomato,16
2004-04-13,KOLKATA,Tomato,12
2004-04-14,DELHI,Tomato,22
2004-04-14,MUMBAI,Tomato,23
2004-04-14,KOLKATA,Tomato,14
2004-05-09,DELHI,Tomato,11
2004-05-09,MUMBAI,Tomato,9
2004-05-10,DELHI,Tomato,13
2004-05-11,DELHI,Tomato,13
2004-05-11,MUMBAI,Tomato,19
2004-05-11,KOLKATA,Tomato,16
2004-05-12,DELHI,Tomato,21
2004-05-12,MUMBAI,Tomato,24
2004-05-12,KOLKATA,Tomato,16
2004-06-09,DELHI,Tomato,12
2004-06-09,MUMBAI,Tomato,15
2004-06-10,DELHI,Tomato,17
2004-06-12,DELHI,Tomato,19
2004-06-12,MUMBAI,Tomato,26
2004-06-13,DELHI,Tomato,20
2004-06-13,MUMBAI,Tomato,40
2004-06-13,KOLKATA,Tomato,36
2004-06-14,DELHI,Tomato,16
2004-06-14,MUMBAI,Tomato,25
2004-06-14,KOLKATA,Tomato,25
2004-07-11,DELHI,Tomato,34
2004-07-11,MUMBAI,Tomato,19
2004-07-11,KOLKATA,Tomato,24
2004-07-12,DELHI,Tomato,23
2004-07-12,MUMBAI,Tomato,22
2004-07-12,KOLKATA,Tomato,30
2004-07-13,DELHI,Tomato,68
2004-07-13,MUMBAI,Tomato,54
2004-07-13,KOLKATA,Tomato,60
2004-07-14,DELHI,Tomato,20
2004-07-14,MUMBAI,Tomato,23
2004-07-14,KOLKATA,Tomato,30
2004-08-09,DELHI,Tomato,30
2004-08-09,MUMBAI,Tomato,20
2004-08-10,DELHI,Tomato,34
2004-08-11,DELHI,Tomato,19
2004-08-11,MUMBAI,Tomato,17
2004-08-11,KOLKATA,Tomato,24
2004-08-14,DELHI,Tomato,65
2004-08-14,MUMBAI,Tomato,68
2004-08-14,KOLKATA,Tomato,70
2004-09-09,DELHI,Tomato,23
2004-09-09,MUMBAI,Tomato,20
2004-09-12,DELHI,Tomato,25
2004-09-12,MUMBAI,Tomato,21
2004-09-12,KOLKATA,Tomato,30
2004-09-13,DELHI,Tomato,36
2004-09-13,MUMBAI,Tomato,37
2004-09-13,KOLKATA,Tomato,28
2004-09-14,DELHI,Tomato,51
2004-09-14,MUMBAI,Tomato,51
2004-09-14,KOLKATA,Tomato,50
2004-10-10,DELHI,Tomato,33
2004-10-11,DELHI,Tomato,28
2004-10-11,MUMBAI,Tomato,18
2004-10-11,KOLKATA,Tomato,28
2004-10-12,MUMBAI,Tomato,17
2004-10-12,KOLKATA,Tomato,30
2004-10-13,DELHI,Tomato,40
2004-10-13,MUMBAI,Tomato,37
2004-11-08,DELHI,Tomato,36
2004-11-08,MUMBAI,Tomato,22
2004-11-09,DELHI,Tomato,16
2004-11-09,MUMBAI,Tomato,11
2004-11-10,DELHI,Tomato,19
2004-11-11,DELHI,Tomato,37
2004-11-11,MUMBAI,Tomato,28
2004-11-11,KOLKATA,Tomato,32
2004-11-13,DELHI,Tomato,48
2004-11-13,KOLKATA,Tomato,40
2004-12-08,DELHI,Tomato,34
2004-12-08,MUMBAI,Tomato,26
2004-12-09,DELHI,Tomato,41
2004-12-09,MUMBAI,Tomato,13
2004-12-12,DELHI,Tomato,17
2004-12-12,MUMBAI,Tomato,15
2004-12-12,KOLKATA,Tomato,22
2004-12-14,DELHI,Tomato,25
2004-12-14,MUMBAI,Tomato,24
2004-12-14,KOLKATA,Tomato,30
2005-01-09,DELHI,Tomato,34
2005-01-09,MUMBAI,Tomato,26
2005-01-10,DELHI,Tomato,19
2005-01-12,DELHI,Tomato,17
2005-01-12,MUMBAI,Tomato,18
2005-01-12,KOLKATA,Tomato,12
2005-01-15,DELHI,Tomato,37
2005-01-15,MUMBAI,Tomato,25
2005-01-15,KOLKATA,Tomato,24
2005-02-09,DELHI,Tomato,34
2005-02-09,MUMBAI,Tomato,26
2005-02-10,DELHI,Tomato,19
2005-02-13,DELHI,Tomato,14
2005-02-13,MUMBAI,Tomato,16
2005-02-13,KOLKATA,Tomato,14
2005-02-14,DELHI,Tomato,22
2005-02-14,MUMBAI,Tomato,23
2005-02-14,KOLKATA,Tomato,16
2005-02-15,DELHI,Tomato,37
2005-02-15,MUMBAI,Tomato,28
2005-02-15,KOLKATA,Tomato,14
2005-03-09,DELHI,Tomato,34
2005-03-09,MUMBAI,Tomato,26
2005-03-10,DELHI,Tomato,17
2005-03-10,MUMBAI,Tomato,13
2005-03-12,DELHI,Tomato,18
2005-03-12,MUMBAI,Tomato,19
2005-03-12,KOLKATA,Tomato,10
2005-03-13,DELHI,Tomato,21
2005-03-13,MUMBAI,Tomato,14
2005-03-13,KOLKATA,Tomato,12
2005-03-14,DELHI,Tomato,20
2005-03-14,MUMBAI,Tomato,21
2005-03-14,KOLKATA,Tomato,8
2005-03-15,DELHI,Tomato,33
2005-03-15,MUMBAI,Tomato,28
2005-04-10,DELHI,Tomato,16
2005-04-11,DELHI,Tomato,21
2005-04-11,KOLKATA,Tomato,8
2005-04-13,DELHI,Tomato,19
2005-04-13,MUMBAI,Tomato,16
2005-04-13,KOLKATA,Tomato,12
2005-05-09,DELHI,Tomato,11
2005-05-09,MUMBAI,Tomato,9
2005-05-10,DELHI,Tomato,14
2005-05-11,DELHI,Tomato,13
2005-05-11,MUMBAI,Tomato,19
2005-05-11,KOLKATA,Tomato,16
2005-05-14,DELHI,Tomato,21
2005-05-14,MUMBAI,Tomato,23
2005-06-09,DELHI,Tomato,12
2005-06-09,MUMBAI,Tomato,15
2005-06-12,DELHI,Tomato,20
2005-06-12,MUMBAI,Tomato,25
2005-06-12,KOLKATA,Tomato,28
2005-06-13,DELHI,Tomato,20
2005-06-13,MUMBAI,Tomato,38
2005-06-13,KOLKATA,Tomato,36
2005-06-14,DELHI,Tomato,14
2005-06-14,MUMBAI,Tomato,25
2005-06-14,KOLKATA,Tomato,25
2005-07-10,DELHI,Tomato,25
2005-07-11,DELHI,Tomato,30
2005-07-11,MUMBAI,Tomato,21
2005-07-11,KOLKATA,Tomato,24
2005-07-12,DELHI,Tomato,25
2005-07-12,MUMBAI,Tomato,22
2005-07-12,KOLKATA,Tomato,30
2005-07-13,DELHI,Tomato,68
2005-07-13,MUMBAI,Tomato,54
2005-07-13,KOLKATA,Tomato,60
2005-08-09,DELHI,Tomato,30
2005-08-09,MUMBAI,Tomato,20
2005-08-10,DELHI,Tomato,34
2005-08-11,DELHI,Tomato,19
2005-08-11,MUMBAI,Tomato,17
2005-08-11,KOLKATA,Tomato,24
2005-08-13,MUMBAI,Tomato,34
2005-08-13,KOLKATA,Tomato,40
2005-08-14,DELHI,Tomato,64
2005-08-14,MUMBAI,Tomato,67
2005-08-14,KOLKATA,Tomato,70
2005-09-11,DELHI,Tomato,22
2005-09-11,MUMBAI,Tomato,14
2005-09-11,KOLKATA,Tomato,24
2005-09-12,DELHI,Tomato,25
2005-09-12,MUMBAI,Tomato,24
2005-09-12,KOLKATA,Tomato,30
2005-09-13,DELHI,Tomato,36
2005-09-13,KOLKATA,Tomato,28
2005-09-14,DELHI,Tomato,52
2005-09-14,MUMBAI,Tomato,51
2005-09-14,KOLKATA,Tomato,50
2005-10-09,DELHI,Tomato,20
2005-10-09,MUMBAI,Tomato,20
2005-10-10,DELHI,Tomato,33
2005-10-11,DELHI,Tomato,28
2005-10-11,MUMBAI,Tomato,18
2005-10-11,KOLKATA,Tomato,28
2005-10-12,DELHI,Tomato,20
2005-10-12,MUMBAI,Tomato,17
2005-10-12,KOLKATA,Tomato,30
2005-11-08,DELHI,Tomato,34
2005-11-08,MUMBAI,Tomato,30
2005-11-09,DELHI,Tomato,16
2005-11-09,MUMBAI,Tomato,11
2005-11-12,DELHI,Tomato,20
2005-11-12,MUMBAI,Tomato,10
2005-11-12,KOLKATA,Tomato,28
2005-11-13,DELHI,Tomato,48
2005-11-14,DELHI,Tomato,26
2005-11-14,MUMBAI,Tomato,26
2005-11-14,KOLKATA,Tomato,28
2005-12-08,DELHI,Tomato,34
2005-12-08,MUMBAI,Tomato,26
2005-12-11,DELHI,Tomato,13
2005-12-11,MUMBAI,Tomato,17
2005-12-11,KOLKATA,Tomato,25
2005-12-12,DELHI,Tomato,17
2005-12-12,MUMBAI,Tomato,15
2005-12-12,KOLKATA,Tomato,22
2005-12-13,DELHI,Tomato,47
2005-12-13,MUMBAI,Tomato,35
2005-12-13,KOLKATA,Tomato,40
2005-12-14,DELHI,Tomato,23
2005-12-14,MUMBAI,Tomato,24
2005-12-14,KOLKATA,Tomato,30
2006-01-09,DELHI,Tomato,34
2006-01-09,MUMBAI,Tomato,26
2006-01-10,DELHI,Tomato,20
2006-01-11,DELHI,Tomato,32
2006-01-12,DELHI,Tomato,15
2006-01-12,MUMBAI,Tomato,18
2006-01-12,KOLKATA,Tomato,12
2006-01-14,DELHI,Tomato,30
2006-01-14,KOLKATA,Tomato,25
2006-01-15,DELHI,Tomato,38
2006-01-15,MUMBAI,Tomato,25
2006-01-15,KOLKATA,Tomato,24
2006-02-09,DELHI,Tomato,34
2006-02-09,MUMBAI,Tomato,26
2006-02-12,DELHI,Tomato,15
2006-02-12,MUMBAI,Tomato,15
2006-02-12,KOLKATA,Tomato,10
2006-02-13,DELHI,Tomato,15
2006-02-13,MUMBAI,Tomato,16
2006-02-13,KOLKATA,Tomato,14
2006-02-14,DELHI,Tomato,22
2006-02-14,MUMBAI,Tomato,22
2006-02-14,KOLKATA,Tomato,16
2006-02-15,DELHI,Tomato,37
2006-02-15,MUMBAI,Tomato,27
2006-02-15,KOLKATA,Tomato,14
2006-03-09,DELHI,Tomato,34
2006-03-09,MUMBAI,Tomato,26
2006-03-12,DELHI,Tomato,16
2006-03-12,MUMBAI,Tomato,19
2006-03-13,DELHI,Tomato,22
2006-03-13,MUMBAI,Tomato,16
2006-03-13,KOLKATA,Tomato,12
2006-03-14,DELHI,Tomato,20
2006-03-14,MUMBAI,Tomato,22
2006-03-14,KOLKATA,Tomato,8
2006-04-09,DELHI,Tomato,10
2006-04-09,MUMBAI,Tomato,9
2006-04-10,DELHI,Tomato,16
2006-04-11,DELHI,Tomato,21
2006-04-11,KOLKATA,Tomato,8
2006-04-15,DELHI,Tomato,31
2006-04-15,MUMBAI,Tomato,22
2006-04-15,KOLKATA,Tomato,20
2006-05-09,DELHI,Tomato,11
2006-05-09,MUMBAI,Tomato,9
2006-05-10,DELHI,Tomato,13
2006-05-11,DELHI,Tomato,13
2006-05-11,MUMBAI,Tomato,19
2006-05-11,KOLKATA,Tomato,14
2006-05-13,DELHI,Tomato,27
2006-05-13,MUMBAI,Tomato,14
2006-05-13,KOLKATA,Tomato,10
2006-05-14,DELHI,Tomato,21
2006-05-14,MUMBAI,Tomato,23
2006-05-14,KOLKATA,Tomato,14
2006-06-11,DELHI,Tomato,9
2006-06-11,MUMBAI,Tomato,16
2006-06-11,KOLKATA,Tomato,18
2006-06-12,DELHI,Tomato,20
2006-06-12,MUMBAI,Tomato,25
2006-06-13,DELHI,Tomato,20
2006-06-13,MUMBAI,Tomato,38
2006-06-13,KOLKATA,Tomato,36
2006-06-14,DELHI,Tomato,13
2006-06-14,MUMBAI,Tomato,25
2006-06-14,KOLKATA,Tomato,25
2006-07-09,DELHI,Tomato,25
2006-07-09,MUMBAI,Tomato,20
2006-07-10,DELHI,Tomato,25
2006-07-11,DELHI,Tomato,31
2006-07-11,MUMBAI,Tomato,21
2006-07-11,KOLKATA,Tomato,24
2006-07-12,DELHI,Tomato,28
2006-07-12,MUMBAI,Tomato,22
2006-07-12,KOLKATA,Tomato,28
2006-08-09,DELHI,Tomato,30
2006-08-09,MUMBAI,Tomato,20
2006-08-10,DELHI,Tomato,32
2006-08-12,DELHI,Tomato,30
